_id,Unnamed: 0,nyt_id,title,Amazon_url,author,publisher,description,published_date,bestseller_date,rank,rank_last_week,weeks_on_list,NYT_Price,Amazon_Price,Amazon_reviews,Amazon_rating,Amazon_Discount%
ObjectId("5c80968cd5cf373b2803c7fc"),1132,5b4aa4ead3089013507dc575,NO WAY BACK,http://www.amazon.com/No-Way-Back-A-Novel/dp/0061655988?tag=NYTBS-20,Andrew Gross,Morrow,NaN,1366502400000,1365206400000,19,0,0,0,10.24,303,4.2,Infinity
ObjectId("5c80968cd5cf373b2803c7fd"),1133,5b4aa4ead3089013507dc577,DADDY'S GONE A HUNTING,http://www.amazon.com/Daddys-Gone-Hunting-Higgins-Clark-ebook/dp/B009R659L8?tag=NYTBS-20,Mary Higgins Clark,Simon & Schuster,Two sisters are threatened by a dark secret from their family's past.,1367107200000,1365811200000,1,0,1,26.99,7.15,1463,4.4,26.49
ObjectId("5c80968cd5cf373b2803c7fe"),1134,5b4aa4ead3089013507dc57a,UNINTENDED CONSEQUENCES,http://www.amazon.com/Unintended-Consequences-Stone-Barrington-Book/dp/0399159878?tag=NYTBS-20,Stuart Woods,Putnam,The New York lawyer Stone Barrington discovers a shadowy network beneath the world of European wealth.,1367107200000,1365811200000,4,0,1,26.95,9.99,670,4.2,37.07
ObjectId("5c80968cd5cf373b2803c7ff"),1135,5b4aa4ead3089013507dc581,THE INTERESTINGS,http://www.amazon.com/The-Interestings-Novel-Meg-Wolitzer/dp/1594632340?tag=NYTBS-20,Meg Wolitzer,Riverhead,Six friends meet in the 1970s at a summer arts camp, and pursue success, and one another, over succeeding decades.,1367107200000,1365811200000,11,0,1,27.95,9.99,1951,3.6,35.74
ObjectId("5c80968cd5cf373b2803c800"),1136,5b4aa4ead3089013507dc582,TAPESTRY OF FORTUNES,http://www.amazon.com/Tapestry-Fortunes-Novel-Elizabeth-Berg/dp/0812993144?tag=NYTBS-20,Elizabeth Berg,Random House,A woman and her three housemates in St. Paul embark on a road trip to reconnect with people who have left their lives.,1367107200000,1365811200000,12,0,1,26,8.97,NaN,3.7,34.5
ObjectId("5c80968cd5cf373b2803c801"),1137,5b4aa4ead3089013507dc583,MIDNIGHT AT MARBLE ARCH,http://www.amazon.com/Midnight-Marble-Arch-Thomas-Pitt/dp/0345536665?tag=NYTBS-20,Anne Perry,Ballantine,The Victorian sleuths Charlotte and Thomas Pitt investigate a horrific rape and apparent suicide.,1367107200000,1365811200000,13,0,1,27,14.5,333,NaN,53.7
ObjectId("5c80968cd5cf373b2803c802"),1138,5b4aa4ead3089013507dc587,MISS JULIA STIRS UP TROUBLE,http://www.amazon.com/Miss-Julia-Stirs-Up-Trouble/dp/0670026107?tag=NYTBS-20,Ann B Ross,Viking,NaN,1367107200000,1365811200000,17,0,0,0,12.99,253,4.6,Infinity
ObjectId("5c80968cd5cf373b2803c803"),1139,5b4aa4ead3089013507dc58b,WHISKEY BEACH,http://www.amazon.com/Whiskey-Beach-Nora-Roberts/dp/0399159894?tag=NYTBS-20,Nora Roberts,Putnam,A former criminal attorney who has been acquitted of his wife’s murder retreats to his family estate on a rocky New England cliff, where he is comforted by the house’s caretaker amid continuing danger. ,1367712000000,1366416000000,1,0,1,27.95,7.99,4470,4.5,28.59
ObjectId("5c80968cd5cf373b2803c804"),1140,5b4aa4ead3089013507dc58f,TAKING EVE,http://www.amazon.com/Taking-Eve-Duncan-Iris-Johansen/dp/1250034337?tag=NYTBS-20,Iris Johansen,St. Martin's,The forensic sculptor Eve Duncan undertakes a job for a man with dark secrets; the first book in a trilogy. ,1367712000000,1366416000000,5,0,1,27.99,7.99,815,NaN,28.55
ObjectId("5c80968cd5cf373b2803c805"),1141,5b4aa4ead3089013507dc597,A MAN WITHOUT BREATH,http://www.amazon.com/Man-Without-Breath-Bernie-Gunther/dp/0399160795?tag=NYTBS-20,Philip Kerr,Marian Wood/Putnam,Bernie Gunther, the Berlin cop, is sent to Smolensk to try to pin a massacre on the Russians. ,1367712000000,1366416000000,13,0,1,26.95,7.73,334,4.3,28.68
ObjectId("5c80968cd5cf373b2803c806"),1142,5b4aa4ead3089013507dc59f,THE HIT,http://www.amazon.com/The-Will-Robie-David-Baldacci/dp/1455521302?tag=NYTBS-20,David Baldacci,Grand Central,The government hitman Will Robie uncovers a serious threat as he attempts to take out a fellow assassin who has gone rogue. ,1368316800000,1367020800000,1,0,1,0,9.99,5916,4.5,Infinity
ObjectId("5c80968cd5cf373b2803c807"),1143,5b4aa4ead3089013507dc5a1,FLY AWAY,http://www.amazon.com/Fly-Away-Kristin-Hannah/dp/0312577214?tag=NYTBS-20,Kristin Hannah,St. Martin's,A woman must deal with her personal issues before she can keep her promise to help the family of her deceased friend.,1368316800000,1367020800000,3,0,1,0,9.99,1803,4.4,Infinity
ObjectId("5c80968cd5cf373b2803c808"),1144,5b4aa4ead3089013507dc5a2,PARIS,http://www.amazon.com/Paris-The-Novel-Edward-Rutherfurd-ebook/dp/B009Y4I5N2?tag=NYTBS-20,Edward Rutherfurd,Doubleday,Characters real and imaginary in the City of Light.,1368316800000,1367020800000,4,0,1,0,NaN,1348,NaN,NaN
ObjectId("5c80968cd5cf373b2803c809"),1145,5b4aa4ead3089013507dc5a4,WEDDING NIGHT,http://www.amazon.com/Wedding-Night-Novel-Sophie-Kinsella-ebook/dp/B009MYARIK?tag=NYTBS-20,Sophie Kinsella,Dial,A woman tries to break up her sister’s impulsive marriage.,1368316800000,1367020800000,6,0,1,0,9.99,1092,3.7,Infinity
ObjectId("5c80968cd5cf373b2803c80a"),1146,5b4aa4ead3089013507dc5a8,THE MYSTERY WOMAN,http://www.amazon.com/Mystery-Woman-Ladies-Lantern-Street/dp/0515154210?tag=NYTBS-20,Amanda Quick,Putnam,The second book of a new Victorian paranormal series, Ladies of Lantern Street, by Jayne Ann Krentz, writing pseudonymously. ,1368316800000,1367020800000,10,0,1,0,8.99,438,4.4,Infinity
ObjectId("5c80968cd5cf373b2803c80b"),1147,5b4aa4ead3089013507dc5ad,MAYA'S NOTEBOOK,http://www.amazon.com/Mayas-Notebook-Novel-Isabel-Allende/dp/0062105620?tag=NYTBS-20,Isabel Allende,Harper,A girl who has been raised by her Chilean exile grandparents gets into trouble after her grandfather dies; her grandmother helps her escape to an island off the coast of C,1368316800000,1367020800000,15,0,1,0,16.98,589,4.2,Infinity
ObjectId("5c80968cd5cf373b2803c80c"),1148,5b4aa4ead3089013507dc5b3,12TH OF NEVER,http://www.amazon.com/12th-Never-Womens-Murder-Club/dp/1455515795?tag=NYTBS-20,James Patterson and Maxine Paetro,Little, Brown,One week after the birth of her baby, Detective Lindsay Boxer must return to work to investigate a string of grisly murders; a Women’s Murder Club novel. ,1368921600000,1367625600000,1,0,1,0,9.99,3789,4.5,Infinity
ObjectId("5c80968cd5cf373b2803c80d"),1149,5b4aa4ead3089013507dc5b6,BEST KEPT SECRET,http://www.amazon.com/Best-Kept-Secret-Clifton-Chronicles/dp/1250040779?tag=NYTBS-20,Jeffrey Archer,St. Martin's,In Volume 3 of the Clifton Chronicles, the focus shifts to a new generation — Sebastian, the son of Harry and Emma Clifton. ,1368921600000,1367625600000,4,0,1,0,9.99,2431,4.3,Infinity
ObjectId("5c80968cd5cf373b2803c80e"),1150,5b4aa4ead3089013507dc5b7,NOS4A2,http://www.amazon.com/NOS4A2-Joe-Hill-ebook/dp/B009NF6Z2K?tag=NYTBS-20,Joe Hill,Morrow/HarperCollins,In a creepy battle between real and imaginary worlds, a brave biker chick is pitted against a ghoulish villain who lures children to a place where it is always Christmas.,1368921600000,1367625600000,5,0,1,0,13.99,2900,4.4,Infinity
ObjectId("5c80968cd5cf373b2803c80f"),1151,5b4aa4ead3089013507dc5c2,SOMEDAY, SOMEDAY, MAYBE,http://www.amazon.com/Someday-Maybe-A-Novel/dp/0345532767?tag=NYTBS-20,Lauren Graham,Ballantine,A young actress tries to make it in New York City, by a star of “Gilmore Girls” and “Parenthood.” ,1368921600000,1367625600000,16,0,1,0,NaN,913,4.2,NaN
ObjectId("5c80968cd5cf373b2803c810"),1152,5b4aa4ead3089013507dc5c4,THE WOMAN UPSTAIRS,http://www.amazon.com/The-Woman-Upstairs-Claire-Messud/dp/0307596907?tag=NYTBS-20,Claire Messud,Knopf,The quiet life of a teacher and frustrated artist is upended by her friendship with a glamorous couple and their son; from the author of “The Emperor’s Children.” ,1368921600000,1367625600000,18,0,0,0,9.99,783,3.3,Infinity
ObjectId("5c80968cd5cf373b2803c811"),1153,5b4aa4ead3089013507dc5c7,DEAD EVER AFTER,http://www.amazon.com/Dead-Ever-After-Sookie-Stackhouse/dp/193700788X?tag=NYTBS-20,Charlaine Harris,Ace,The telepathic waitress Sookie Stackhouse searches for the truth about the death of the former barmaid Arlene. ,1369526400000,1368230400000,1,0,1,0,7.99,4513,3.4,Infinity
ObjectId("5c80968cd5cf373b2803c812"),1154,5b4aa4ead3089013507dc5c8,SILKEN PREY,http://www.amazon.com/Silken-Prey-Lucas-Davenport-Novel/dp/0425267768?tag=NYTBS-20,John Sandford,Putnam,Lucas Davenport is drawn into the investigation of a Minnesota political scandal and the disappearance of an operative. ,1369526400000,1368230400000,2,0,1,0,9.99,2198,4.5,Infinity
ObjectId("5c80968cd5cf373b2803c813"),1155,5b4aa4ead3089013507dc5cb,A STEP OF FAITH,http://www.amazon.com/Step-Faith-Novel-The-Walk/dp/1451628293?tag=NYTBS-20,Richard Paul Evans,Simon & Schuster,In the fourth book of the “Walk” series, Alan faces new challenges on his walk to Key West.,1369526400000,1368230400000,5,0,1,0,10.81,982,4.7,Infinity
ObjectId("5c80968cd5cf373b2803c814"),1156,5b4aa4ead3089013507dc5cc,A DELICATE TRUTH,http://www.amazon.com/Delicate-Truth-John-Le-Carre/dp/0670014893?tag=NYTBS-20,John le Carre,Viking,A young man investigates a private-public antiterrorist operation, supposedly a great success but actually a disaster. ,1369526400000,1368230400000,6,0,1,0,12,760,3.9,Infinity
ObjectId("5c80968cd5cf373b2803c815"),1157,5b4aa4ead3089013507dc5d0,ROBERT B. PARKER'S WONDERLAND,http://www.amazon.com/Robert-B-Parkers-Wonderland-Spenser/dp/0399161570?tag=NYTBS-20,Ace Atkins,Putnam,Spenser uncovers plans to build a huge casino north of Boston; a continuation of the series by Parker, who died in 2010. ,1369526400000,1368230400000,10,0,1,0,4.5,NaN,NaN,Infinity
ObjectId("5c80968cd5cf373b2803c816"),1158,5b4aa4ead3089013507dc5d6,THE OPHELIA CUT,http://www.amazon.com/The-Ophelia-Cut-A-Novel/dp/1476709157?tag=NYTBS-20,John Lescroart,Atria,Dismas Hardy must defend his brother-in-law, who is accused of killing his daughter’s rapist.,1369526400000,1368230400000,16,0,1,0,12.99,517,4,Infinity
ObjectId("5c80968cd5cf373b2803c817"),1159,5b4aa4ead3089013507dc5db,INFERNO,http://www.amazon.com/Inferno-Robert-Langdon-Dan-Brown/dp/1400079152?tag=NYTBS-20,Dan Brown,Doubleday,The symbologist Robert Langdon, on the run in Florence, must decipher a series of codes created by a Dante-loving scientist. ,1370131200000,1368835200000,1,0,1,0,9.99,21477,4.1,Infinity
ObjectId("5c80968cd5cf373b2803c818"),1160,5b4aa4ead3089013507dc5f0,AND THE MOUNTAINS ECHOED,http://www.amazon.com/And-Mountains-Echoed-Khaled-Hosseini/dp/1594632383?tag=NYTBS-20,Khaled Hosseini,Riverhead,A multigenerational family saga centers on a brother and sister born in Afghanistan; from the author of “The Kite Runner.”,1370736000000,1369440000000,2,0,1,0,12.99,8097,4.2,Infinity
ObjectId("5c80968cd5cf373b2803c819"),1161,5b4aa4ead3089013507dc5f5,A CHAIN OF THUNDER,http://www.amazon.com/Chain-Thunder-Novel-Siege-Vicksburg/dp/0345527380?tag=NYTBS-20,Jeff Shaara,Ballantine,A novel about the siege of Vicksburg in 1863; the second book in a trilogy about the Civil War.,1370736000000,1369440000000,7,0,1,0,9.99,585,4.6,Infinity
ObjectId("5c80968cd5cf373b2803c81a"),1162,5b4aa4ead3089013507dc5f8,THE FALL OF ARTHUR,http://www.amazon.com/The-Fall-Arthur-J-R-R-Tolkien/dp/0544115899?tag=NYTBS-20,J R R Tolkien,Houghton Mifflin Harcourt,An unfinished narrative poem in Old English alliterative meter, written before “The Hobbit,” with notes and commentary by Tolkien’s son Christopher. ,1370736000000,1369440000000,10,0,1,0,21.25,94,4.1,Infinity
ObjectId("5c80968cd5cf373b2803c81b"),1163,5b4aa4ead3089013507dc5fa,THE REDEEMER,http://www.amazon.com/The-Redeemer-Harry-Hole-Nesbo/dp/0307595854?tag=NYTBS-20,Jo Nesbø,Knopf,Harry Hole, a maverick detective in the Oslo Police Department, travels to the former Yugoslavia to investigate a Christmastime murder on an Oslo street. ,1370736000000,1369440000000,12,0,1,0,8.98,760,4.5,Infinity
ObjectId("5c80968cd5cf373b2803c81c"),1164,5b4aa4ead3089013507dc5ff,STORM FRONT,http://www.amazon.com/Storm-Front-Derrick-Thriller/dp/1401324908?tag=NYTBS-20,Richard Castle,Hyperion,NaN,1370736000000,1369440000000,17,0,0,0,11,NaN,4.5,Infinity
ObjectId("5c80968cd5cf373b2803c81d"),1165,5b4aa4ead3089013507dc605,DEEPLY ODD,http://www.amazon.com/Deeply-Odd-An-Thomas-Novel/dp/0553593080?tag=NYTBS-20,Dean Koontz,Bantam,Odd Thomas, who can communicate with the dead, must forestall a crime by discovering the three innocent people who have been targeted by an evil killer.,1371340800000,1370044800000,3,0,1,0,9.99,1975,4.5,Infinity
ObjectId("5c80968cd5cf373b2803c81e"),1166,5b4aa4ead3089013507dc606,ZERO HOUR,http://www.amazon.com/Zero-Hour-The-Numa-Files/dp/0425267776?tag=NYTBS-20,Clive Cussler and Graham Brown,Putnam,Kurt Austin, Joe Zavala and the rest of the Numa team search for a physicist's machine, buried in an ocean trench, that can cause deadly earthquakes in the 11th Numa Files novel.,1371340800000,1370044800000,4,0,1,0,NaN,876,4.5,NaN
ObjectId("5c80968cd5cf373b2803c81f"),1167,5b4aa4ead3089013507dc60c,THE SON,http://www.amazon.com/The-Son-Philipp-Meyer/dp/0062120409?tag=NYTBS-20,Philipp Meyer,Ecco/HarperCollins,More than 150 years in a Texas family, from Comanche raids to the present, and its rise to money and power in the cattle and oil industries.,1371340800000,1370044800000,10,0,1,0,14.44,2075,4,Infinity
ObjectId("5c80968cd5cf373b2803c820"),1168,5b4aa4ead3089013507dc616,LOOKING FOR ME,http://www.amazon.com/Looking-Me-Beth-Hoffman/dp/0670025836?tag=NYTBS-20,Beth Hoffman,Pamela Dorman,NaN,1371340800000,1370044800000,20,0,0,0,8.99,556,4.5,Infinity
ObjectId("5c80968cd5cf373b2803c821"),1169,5b4aa4ead3089013507dc619,REVENGE WEARS PRADA,http://www.amazon.com/Revenge-Wears-Prada-Devil-Returns-ebook/dp/B00A285UVY?tag=NYTBS-20,Lauren Weisberger,Simon & Schuster,Andrea Sachs is now running a bridal magazine.,1371945600000,1370649600000,3,0,1,0,11.99,1202,3.2,Infinity
ObjectId("5c80968cd5cf373b2803c822"),1170,5b4aa4ead3089013507dc61b,LADIES' NIGHT,http://www.amazon.com/Ladies-Night-Mary-Kay-Andrews/dp/1250019672?tag=NYTBS-20,Mary Kay Andrews,St. Martin's,After separating from her husband, a lifestyle blogger moves in with her mother and attends divorce counseling sessions.,1371945600000,1370649600000,5,0,1,0,8.99,935,4.3,Infinity
ObjectId("5c80968cd5cf373b2803c823"),1171,5b4aa4ead3089013507dc623,TRANSATLANTIC,http://www.amazon.com/TransAtlantic-A-Novel-Colum-McCann/dp/1400069599?tag=NYTBS-20,Colum McCann,Random House,The lives of real and fictional characters (Frederick Douglass, George Mitchell, an Irish maid) are woven into historical events in Dublin, Newfoundland and New York. ,1371945600000,1370649600000,13,0,1,0,10.99,726,4.1,Infinity
ObjectId("5c80968cd5cf373b2803c824"),1172,5b4aa4ead3089013507dc626,A SERPENT'S TOOTH,http://www.amazon.com/Serpents-Tooth-Walt-Longmire-Mystery/dp/067002645X?tag=NYTBS-20,Craig Johnson,Viking,The search for a boy’s mother leads to a heavily armed polygamist group; a Walt Longmire mystery.,1371945600000,1370649600000,16,0,1,0,10.52,744,NaN,Infinity
ObjectId("5c80968cd5cf373b2803c825"),1173,5b4aa4ead3089013507dc627,RED SPARROW,http://www.amazon.com/Red-Sparrow-Novel-Jason-Matthews/dp/1476706123?tag=NYTBS-20,Jason Matthews,Scribner,A Russian intelligence officer trained in the art of seduction becomes entangled with a young C.I.A. officer.,1371945600000,1370649600000,17,0,0,0,15.99,3142,4.4,Infinity
ObjectId("5c80968cd5cf373b2803c826"),1174,5b4aa4ead3089013507dc629,THE YONAHLOSSEE RIDING CAMP FOR GIRLS,http://www.amazon.com/The-Yonahlossee-Riding-Camp-Girls/dp/1594632707?tag=NYTBS-20,Anton DiSclafani,Riverhead,NaN,1371945600000,1370649600000,19,0,0,0,12.99,590,3.6,Infinity
ObjectId("5c80968cd5cf373b2803c827"),1175,5b4aa4ead3089013507dc62e,THE SILVER STAR,http://www.amazon.com/The-Silver-Star-A-Novel/dp/1451661541?tag=NYTBS-20,Jeannette Walls,Scribner,When their irresponsible mother takes off, a 12-year-old California girl and her sister join the rest of their family in Virginia. ,1372550400000,1371254400000,4,0,1,0,12.99,1795,4.2,Infinity
ObjectId("5c80968cd5cf373b2803c828"),1176,5b4aa4ead3089013507dc62f,THE EYE OF MOLOCH,http://www.amazon.com/The-Eye-Moloch-Glenn-Beck/dp/1451635834?tag=NYTBS-20,Glenn Beck,Threshold Editions/Mercury Radio Arts,Continuing the fight to save America begun in “The Overton Window.”,1372550400000,1371254400000,5,0,1,0,NaN,NaN,4.6,NaN
ObjectId("5c80968cd5cf373b2803c829"),1177,5b4aa4ead3089013507dc630,THE KING'S DECEPTION,http://www.amazon.com/Kings-Deception-bonus-novella-Tudor-ebook/dp/B009JU5HQO?tag=NYTBS-20,Steve Berry,Ballantine,The ex-government operative Cotton Malone stumbles upon a C.I.A. operation attempting to call into question the legitimacy of Elizabeth I’s reign and her conquest of Ireland.,1372550400000,1371254400000,6,0,1,0,4.99,910,4.3,Infinity
ObjectId("5c80968cd5cf373b2803c82a"),1178,5b4aa4ead3089013507dc631,THE LAST ORIGINAL WIFE,http://www.amazon.com/The-Last-Original-Wife-Novel/dp/0062132466?tag=NYTBS-20,Dorothea Benton Frank,Morrow/HarperCollins,An Atlanta woman returns to her hometown, Charleston, to reassess her life. ,1372550400000,1371254400000,7,0,1,0,11.49,1381,4.4,Infinity
ObjectId("5c80968cd5cf373b2803c82b"),1179,5b4aa4ead3089013507dc63f,THE OCEAN AT THE END OF THE LANE,http://www.amazon.com/The-Ocean-End-Lane-Novel/dp/0062255665?tag=NYTBS-20,Neil Gaiman,Morrow/HarperCollins,A middle-aged man recalls his lonely boyhood and his friendship with a remarkable girl.,1373155200000,1371859200000,1,0,1,0,11.49,5204,4.3,Infinity
ObjectId("5c80968cd5cf373b2803c82c"),1180,5b4aa4ead3089013507dc643,THE HEIST,http://www.amazon.com/The-Heist-Novel-Fox-OHare/dp/0345543041?tag=NYTBS-20,Janet Evanovich and Lee Goldberg,Bantam,In the first book of a new series, Kate O’Hare, an F.B.I. special agent, teams up with Nicolas Fox, a handsome con man, to catch a corrupt investment banker in hiding. ,1373155200000,1371859200000,5,0,1,0,6.8,NaN,4.2,Infinity
ObjectId("5c80968cd5cf373b2803c82d"),1181,5b4aa4ead3089013507dc64d,SWEET SALT AIR,http://www.amazon.com/Sweet-Salt-Air-A-Novel-ebook/dp/B009LRWJ48?tag=NYTBS-20,Barbara Delinsky,St. Martin's,Two women, good friends who have been estranged, come together for a summer on an island off the coast of Maine.,1373155200000,1371859200000,15,0,1,0,NaN,765,4.4,NaN
ObjectId("5c80968cd5cf373b2803c82e"),1182,5b4aa4ead3089013507dc654,SECOND HONEYMOON,http://www.amazon.com/Second-Honeymoon-James-Patterson/dp/1455515965?tag=NYTBS-20,James Patterson and Howard Roughan,Little, Brown,As he investigates the murder of a pair of newlyweds, the F.B.I. agent John O’Hara, last seen in “Honeymoon” (2005), is targeted by a serial killer.,1373760000000,1372464000000,2,0,1,0,9.99,1858,4.3,Infinity
ObjectId("5c80968cd5cf373b2803c82f"),1183,5b4aa4ead3089013507dc658,THE EYE OF GOD,http://www.amazon.com/The-Eye-God-Sigma-Novels-ebook/dp/B009NQZVKG?tag=NYTBS-20,James Rollins,Morrow/HarperCollins,As the end of the world looms, Cmdr. Gray Pierce and Sigma Force race to uncover an ancient mystery. ,1373760000000,1372464000000,6,0,1,0,9.99,1271,4.4,Infinity
ObjectId("5c80968cd5cf373b2803c830"),1184,5b4aa4ead3089013507dc659,BEAUTIFUL DAY,http://www.amazon.com/Beautiful-Day-Novel-Elin-Hilderbrand-ebook/dp/B00A2DKQ72?tag=NYTBS-20,Elin Hilderbrand,Reagan Arthur/Little, Brown,Various sorts of disaster threaten a Nantucket wedding. ,1373760000000,1372464000000,7,0,1,0,7.99,804,4.3,Infinity
ObjectId("5c80968cd5cf373b2803c831"),1185,5b4aa4ead3089013507dc664,TELL ME,http://www.amazon.com/Tell-Me-Lisa-Jackson/dp/1420118544?tag=NYTBS-20,Lisa Jackson,Kensington,A woman convicted of murdering her daughter is about to be set free in Savannah, Ga., and the reporter Nikki Gillette is determined to get to the truth of her story.,1373760000000,1372464000000,18,0,0,0,7.13,523,4.3,Infinity
ObjectId("5c80968cd5cf373b2803c832"),1186,5b4aa4ead3089013507dc66b,AFFLICTION,http://www.amazon.com/Affliction-Anita-Blake-Vampire-Hunter/dp/0425255700?tag=NYTBS-20,Laurell K Hamilton,Berkley,The vampire hunter Anita Blake encounters a dangerous new breed of zombies. ,1374364800000,1373068800000,5,0,1,0,7.99,1372,4.3,Infinity
ObjectId("5c80968cd5cf373b2803c833"),1187,5b4aa4ead3089013507dc670,UNSEEN,http://www.amazon.com/Unseen-bonus-novella-Busted-Novel/dp/0345539494?tag=NYTBS-20,Karin Slaughter,Delacorte,Will Trent of the Georgia Bureau of Investigation, working undercover as a motorcycle-riding ex-con in Macon, finds himself working on the same case as Sara Linton, the woman he loves. ,1374364800000,1373068800000,10,0,1,0,NaN,904,4.5,NaN
